Collection,Set,Location,Date,Gear,Time,Duration,Tide,WindSpeed,WindDirection,CloudCover,AirTemp,WaterTemp,Salinity,DO,StartDepth,EndDepth,Remarks,Species,SpNo,ND_Tag,FL,TL,SL,Sex,Maturity,Disposition,Comments,Lat_DECIMAL,Long_DECIMAL,Loc_Desc
20160267,5,BB-FFC,8/18/2016,large gillnet (index),11:30,28,mid ebb,6,SW,30.00%,,30.4,31.7,5.4,8,,,horseshoe crab,1,,,256,,M,,released untagged,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20160268,6,BB-FFC,8/18/2016,large gillnet (index),12:13,29,late ebb,12,SW,30.00%,31,31.2,32,5.6,8,,,finetooth shark,1,62037,500,633,,M,,tagged and released,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20160268,6,BB-FFC,8/18/2016,large gillnet (index),12:13,29,late ebb,12,SW,30.00%,31,31.2,32,5.6,8,,,Atlantic sharpnose shark,1,,340,424,,M,,released untagged,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20160268,6,BB-FFC,8/18/2016,large gillnet (index),12:13,29,late ebb,12,SW,30.00%,31,31.2,32,5.6,8,,,Atlantic sharpnose shark,2,,361,446,,M,,released untagged,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20160268,6,BB-FFC,8/18/2016,large gillnet (index),12:13,29,late ebb,12,SW,30.00%,31,31.2,32,5.6,8,,,smooth butterfay ray,1,,,304,,M,,released untagged,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20160268,6,BB-FFC,8/18/2016,large gillnet (index),12:13,29,late ebb,12,SW,30.00%,31,31.2,32,5.6,8,,,smooth butterfay ray,2,,,299,,M,,released untagged,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20160269,7,BB-FFC,8/18/2016,large gillnet (index),12:55,30,late ebb,12,SW,30.00%,31,31.2,32,5.6,8,,,finetooth shark,1,62038,501,634,,M,,tagged and released,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20160269,7,BB-FFC,8/18/2016,large gillnet (index),12:55,30,late ebb,12,SW,30.00%,31,31.2,32,5.6,8,,,finetooth shark,2,62039,502,633,,M,,tagged and released,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20160269,7,BB-FFC,8/18/2016,large gillnet (index),12:55,30,late ebb,12,SW,30.00%,31,31.2,32,5.6,8,,,finetooth shark,3,62040,521,652,,F,,tagged and released,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20160269,7,BB-FFC,8/18/2016,large gillnet (index),12:55,30,late ebb,12,SW,30.00%,31,31.2,32,5.6,8,,,Atlantic sharpnose shark,1,,293,366,,F,,released untagged,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20160269,7,BB-FFC,8/18/2016,large gillnet (index),12:55,30,late ebb,12,SW,30.00%,31,31.2,32,5.6,8,,,Atlantic sharpnose shark,2,,348,433,,M,,released untagged,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20160269,7,BB-FFC,8/18/2016,large gillnet (index),12:55,30,late ebb,12,SW,30.00%,31,31.2,32,5.6,8,,,smooth butterfay ray,1,,,225,,F,,released untagged,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20160269,7,BB-FFC,8/18/2016,large gillnet (index),12:55,30,late ebb,12,SW,30.00%,31,31.2,32,5.6,8,,,horseshoe crab,2,,,220,,M,,released untagged,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20160310,1,BB-139,8/30/2016,random gillnet,9:18,34,mid ebb,8,NE,90.00%,26.5,28.5,32.2,4.5,8,8,,finetooth shark,1,,499,632,,M,,released untagged,,33.0029,-79.5083,Bulls Bay-mid
20160310,1,BB-139,8/30/2016,random gillnet,9:18,34,mid ebb,8,NE,90.00%,26.5,28.5,32.2,4.5,8,8,,finetooth shark,2,62093,529,686,,F,,tagged and released,,33.0029,-79.5083,Bulls Bay-mid
20160310,1,BB-139,8/30/2016,random gillnet,9:18,34,mid ebb,8,NE,90.00%,26.5,28.5,32.2,4.5,8,8,,finetooth shark,3,62094,506,636,,F,,tagged and released,,33.0029,-79.5083,Bulls Bay-mid
20160310,1,BB-139,8/30/2016,random gillnet,9:18,34,mid ebb,8,NE,90.00%,26.5,28.5,32.2,4.5,8,8,,Atlantic sharpnose shark,1,,396,491,,M,,released untagged,,33.0029,-79.5083,Bulls Bay-mid
20160310,1,BB-139,8/30/2016,random gillnet,9:18,34,mid ebb,8,NE,90.00%,26.5,28.5,32.2,4.5,8,8,,Atlantic sharpnose shark,2,,386,479,,M,,released untagged,,33.0029,-79.5083,Bulls Bay-mid
20160310,1,BB-139,8/30/2016,random gillnet,9:18,34,mid ebb,8,NE,90.00%,26.5,28.5,32.2,4.5,8,8,,horseshoe crab,1,,,298,,F,,released untagged,,33.0029,-79.5083,Bulls Bay-mid
20160311,2,BB-162,8/30/2016,random gillnet,9:34,44,mid ebb,8,NE,90.00%,26.5,28.5,32.1,5,8,8,,finetooth shark,1,62095,507,641,,F,,tagged and released,,32.9884,-79.4956,Bulls Bay-mid
20160311,2,BB-162,8/30/2016,random gillnet,9:34,44,mid ebb,8,NE,90.00%,26.5,28.5,32.1,5,8,8,,whiting,1,,,136,,,,released untagged,,32.9884,-79.4956,Bulls Bay-mid
20160311,2,BB-162,8/30/2016,random gillnet,9:34,44,mid ebb,8,NE,90.00%,26.5,28.5,32.1,5,8,8,,horseshoe crab,1,,,235,,M,,released untagged,,32.9884,-79.4956,Bulls Bay-mid
20160312,3,BB-172,8/30/2016,random gillnet,10:13,40,mid ebb,8,NE,100.00%,27,28.2,32.1,5,8,8,,finetooth shark,1,62096,532,674,,F,,tagged and released,,33.0100,-79.4866,Bulls Bay-north
20160312,3,BB-172,8/30/2016,random gillnet,10:13,40,mid ebb,8,NE,100.00%,27,28.2,32.1,5,8,8,,finetooth shark,2,,506,635,,F,,DOA,,33.0100,-79.4866,Bulls Bay-north
20160312,3,BB-172,8/30/2016,random gillnet,10:13,40,mid ebb,8,NE,100.00%,27,28.2,32.1,5,8,8,,Carolina hammerhead,2,,414,552,374,M,,sacrificed,,33.0100,-79.4866,Bulls Bay-north
20160312,3,BB-172,8/30/2016,random gillnet,10:13,40,mid ebb,8,NE,100.00%,27,28.2,32.1,5,8,8,,bonnethead,1,,862,1077,788,F,mature,DOA,,33.0100,-79.4866,Bulls Bay-north
20160312,3,BB-172,8/30/2016,random gillnet,10:13,40,mid ebb,8,NE,100.00%,27,28.2,32.1,5,8,8,,whiting,1,,,310,,,,released untagged,,33.0100,-79.4866,Bulls Bay-north
20160312,3,BB-172,8/30/2016,random gillnet,10:13,40,mid ebb,8,NE,100.00%,27,28.2,32.1,5,8,8,,horseshoe crab,1,,,245,,M,,released untagged,,33.0100,-79.4866,Bulls Bay-north
20160312,3,BB-172,8/30/2016,random gillnet,10:13,40,mid ebb,8,NE,100.00%,27,28.2,32.1,5,8,8,,horseshoe crab,2,,,235,,M,,released untagged,,33.0100,-79.4866,Bulls Bay-north
20160313,4,BB-174,8/30/2016,random gillnet,10:40,56,late ebb,8,NE,100.00%,27,28.3,32.1,5,8,8,,sandbar shark,1,62097,436,537,,M,,tagged and released,,33.0027,-79.4867,Bulls Bay-north
20160313,4,BB-174,8/30/2016,random gillnet,10:40,56,late ebb,8,NE,100.00%,27,28.3,32.1,5,8,8,,horseshoe crab,1,,,210,,F,,released untagged,,33.0027,-79.4867,Bulls Bay-north
20160314,5,BB-178,8/30/2016,random gillnet,11:30,44,late ebb,6,NE,90.00%,27.5,28.3,32.3,4.5,10,10,,scalloped hammerhead,1,,400,524,,F,,released untagged,,32.9845,-79.4870,Bulls Bay-north
20160314,5,BB-178,8/30/2016,random gillnet,11:30,44,late ebb,6,NE,90.00%,27.5,28.3,32.3,4.5,10,10,,Carolina hammerhead,2,,445,588,399,M,,DOA,,32.9845,-79.4870,Bulls Bay-north
20160315,6,BB-203,8/30/2016,random gillnet,12:40,33,low,6,W,100.00%,28,28.3,32.2,5.1,10,10,,finetooth shark,1,62099,541,687,,F,,tagged and released,,32.9948,-79.4524,Bulls Bay-north
20160315,6,BB-203,8/30/2016,random gillnet,12:40,33,low,6,W,100.00%,28,28.3,32.2,5.1,10,10,,scalloped hammerhead,1,62101,432,572,,F,,tagged and released,,32.9948,-79.4524,Bulls Bay-north
20160315,6,BB-203,8/30/2016,random gillnet,12:40,33,low,6,W,100.00%,28,28.3,32.2,5.1,10,10,,bonnethead,1,62098,920,1139,,F,,tagged and released,,32.9948,-79.4524,Bulls Bay-north
20160315,6,BB-203,8/30/2016,random gillnet,12:40,33,low,6,W,100.00%,28,28.3,32.2,5.1,10,10,,bonnethead,2,62100,865,1084,,F,,tagged and released,,32.9948,-79.4524,Bulls Bay-north
20160315,6,BB-203,8/30/2016,random gillnet,12:40,33,low,6,W,100.00%,28,28.3,32.2,5.1,10,10,,horseshoe crab,1,,,,,F,,released untagged,,32.9948,-79.4524,Bulls Bay-north
20160316,7,BB-208,8/30/2016,random gillnet,13:03,42,low,5,NE,100.00%,28,28.2,32.2,5.2,6,6,,finetooth shark,1,59851,484,614,,F,immature,project recapture,,33.0055,-79.4436,Bulls Bay-north
20160316,7,BB-208,8/30/2016,random gillnet,13:03,42,low,5,NE,100.00%,28,28.2,32.2,5.2,6,6,,finetooth shark,2,,519,650,,F,,released untagged,,33.0055,-79.4436,Bulls Bay-north
20160316,7,BB-208,8/30/2016,random gillnet,13:03,42,low,5,NE,100.00%,28,28.2,32.2,5.2,6,6,,finetooth shark,3,,512,650,,M,,released untagged,,33.0055,-79.4436,Bulls Bay-north
20160316,7,BB-208,8/30/2016,random gillnet,13:03,42,low,5,NE,100.00%,28,28.2,32.2,5.2,6,6,,bonnethead,1,62102,810,1018,,F,immature,tagged and released,,33.0055,-79.4436,Bulls Bay-north
20160316,7,BB-208,8/30/2016,random gillnet,13:03,42,low,5,NE,100.00%,28,28.2,32.2,5.2,6,6,,horseshoe crab,1,,,302,,F,,released untagged,,33.0055,-79.4436,Bulls Bay-north
20160317,8,BB-222,8/30/2016,random gillnet,13:38,43,early flood,8,NE,100.00%,28.5,28.4,31.9,5.4,10,10,,finetooth shark,1,62104,538,632,,M,,tagged and released,,32.9982,-79.4264,Bulls Bay-north
20160317,8,BB-222,8/30/2016,random gillnet,13:38,43,early flood,8,NE,100.00%,28.5,28.4,31.9,5.4,10,10,,finetooth shark,2,62105,490,617,,F,,tagged and released,,32.9982,-79.4264,Bulls Bay-north
20160318,9,BB-228,8/30/2016,random gillnet,14:16,47,early flood,6,NE,60.00%,28.5,28.4,31.9,5.7,8,8,,bonnethead,1,62106,880,1087,,F,,tagged and released,,33.0016,-79.4135,Bulls Bay-north
20160318,9,BB-228,8/30/2016,random gillnet,14:16,47,early flood,6,NE,60.00%,28.5,28.4,31.9,5.7,8,8,,bonnethead,2,62107,784,982,,F,,tagged and released,,33.0016,-79.4135,Bulls Bay-north
20160318,9,BB-228,8/30/2016,random gillnet,14:16,47,early flood,6,NE,60.00%,28.5,28.4,31.9,5.7,8,8,,horseshoe crab,1,,,298,,F,,released untagged,,33.0016,-79.4135,Bulls Bay-north
20160319,10,BB-231,8/30/2016,random gillnet,14:44,35,early flood,6,NE,60.00%,28.5,28.3,31.9,5.6,8,8,,finetooth shark,1,62108,529,667,,M,,tagged and released,,33.0016,-79.4050,Bulls Bay-north
20160375,1,BB-12,9/19/2016,random gillnet,9:11,36,late flood,10,W,100.00%,25.5,27.3,28.4,5.9,10,10,,finetooth shark,1,62184,511,644,,F,immature,tagged and released,,32.9350,-79.5954,Bulls Bay-south
20160375,1,BB-12,9/19/2016,random gillnet,9:11,36,late flood,10,W,100.00%,25.5,27.3,28.4,5.9,10,10,,horseshoe crab,1,,,285,,F,,released untagged,,32.9350,-79.5954,Bulls Bay-south
20160376,2,BB-29,9/19/2016,random gillnet,9:30,47,late flood,12,W,100.00%,25.5,27.2,29.2,6,8,8,,finetooth shark,1,62185,540,683,,M,immature,tagged and released,,32.9274,-79.5698,Bulls Bay-south
20160376,2,BB-29,9/19/2016,random gillnet,9:30,47,late flood,12,W,100.00%,25.5,27.2,29.2,6,8,8,,finetooth shark,2,,546,685,,F,immature,DOA,,32.9274,-79.5698,Bulls Bay-south
20160376,2,BB-29,9/19/2016,random gillnet,9:30,47,late flood,12,W,100.00%,25.5,27.2,29.2,6,8,8,,finetooth shark,3,62186,548,687,,M,immature,tagged and released,,32.9274,-79.5698,Bulls Bay-south
20160376,2,BB-29,9/19/2016,random gillnet,9:30,47,late flood,12,W,100.00%,25.5,27.2,29.2,6,8,8,,horseshoe crab,1,,,321,,F,,released untagged,,32.9274,-79.5698,Bulls Bay-south
20160377,3,BB-19,9/19/2016,random gillnet,10:06,35,late flood,8,W,100.00%,27,27.3,28.8,6,9,9,,finetooth shark,1,,932,1181,838,M,immature,sacrificed,,32.9388,-79.5868,Bulls Bay-south
20160377,3,BB-19,9/19/2016,random gillnet,10:06,35,late flood,8,W,100.00%,27,27.3,28.8,6,9,9,,finetooth shark,3,62187,541,688,,F,immature,tagged and released,,32.9388,-79.5868,Bulls Bay-south
20160377,3,BB-19,9/19/2016,random gillnet,10:06,35,late flood,8,W,100.00%,27,27.3,28.8,6,9,9,,Atlantic sharpnose shark,1,,749,918,,M,,released untagged,,32.9388,-79.5868,Bulls Bay-south
20160377,3,BB-19,9/19/2016,random gillnet,10:06,35,late flood,8,W,100.00%,27,27.3,28.8,6,9,9,,bonnethead,1,62188,729,911,,M,,tagged and released,,32.9388,-79.5868,Bulls Bay-south
20160377,3,BB-19,9/19/2016,random gillnet,10:06,35,late flood,8,W,100.00%,27,27.3,28.8,6,9,9,,spanish mackerel,1,,498,,,,,DOA,,32.9388,-79.5868,Bulls Bay-south
20160377,3,BB-19,9/19/2016,random gillnet,10:06,35,late flood,8,W,100.00%,27,27.3,28.8,6,9,9,,Florida pompano,1,,270,338,,,,DOA,,32.9388,-79.5868,Bulls Bay-south
20160378,4,BB-30,9/19/2016,random gillnet,10:32,49,high,8,W,80.00%,27,27.2,29.4,6.3,11,11,,finetooth shark,1,62189,1058,1329,,F,,tagged and released,,32.9272,-79.5655,Bulls Bay-south
20160378,4,BB-30,9/19/2016,random gillnet,10:32,49,high,8,W,80.00%,27,27.2,29.4,6.3,11,11,,finetooth shark,2,62190,496,620,,M,immature,tagged and released,,32.9272,-79.5655,Bulls Bay-south
20160378,4,BB-30,9/19/2016,random gillnet,10:32,49,high,8,W,80.00%,27,27.2,29.4,6.3,11,11,,finetooth shark,3,,568,714,,F,immature,DOA,,32.9272,-79.5655,Bulls Bay-south
20160378,4,BB-30,9/19/2016,random gillnet,10:32,49,high,8,W,80.00%,27,27.2,29.4,6.3,11,11,,finetooth shark,4,62191,500,631,,M,,tagged and released,,32.9272,-79.5655,Bulls Bay-south
20160378,4,BB-30,9/19/2016,random gillnet,10:32,49,high,8,W,80.00%,27,27.2,29.4,6.3,11,11,,Atlantic sharpnose shark,1,,528,657,,M,,released untagged,,32.9272,-79.5655,Bulls Bay-south
20160378,4,BB-30,9/19/2016,random gillnet,10:32,49,high,8,W,80.00%,27,27.2,29.4,6.3,11,11,,Atlantic sharpnose shark,2,,676,829,,M,,DOA,,32.9272,-79.5655,Bulls Bay-south
20160379,5,BB-26,9/19/2016,random gillnet,11:13,39,early ebb,6,W,80.00%,28,27.4,29.1,6.2,11,11,,finetooth shark,1,,555,696,,F,immature,DOA,,32.9564,-79.5693,Bulls Bay-south
20160379,5,BB-26,9/19/2016,random gillnet,11:13,39,early ebb,6,W,80.00%,28,27.4,29.1,6.2,11,11,,finetooth shark,2,,500,633,,F,immature,DOA,,32.9564,-79.5693,Bulls Bay-south
20160380,6,BB-32,9/19/2016,random gillnet,11:45,24,early ebb,6,W,80.00%,29,27.3,29.1,6.6,5,10,,Atlantic sharpnose shark,1,,452,563,,M,,released untagged,,32.9413,-79.5673,Bulls Bay-south
20160381,7,BB-77,9/19/2016,random gillnet,12:35,35,early ebb,8,W,80.00%,29.5,27.6,29.3,6.5,8,8,,horseshoe crab,1,,,310,,F,,released untagged,,32.9706,-79.5389,Bulls Bay-mid
20160381,7,BB-77,9/19/2016,random gillnet,12:35,35,early ebb,8,W,80.00%,29.5,27.6,29.3,6.5,8,8,,no catch,1,,,,,,,,,32.9706,-79.5389,Bulls Bay-mid
20160382,8,BB-138,9/19/2016,random gillnet,13:00,37,early ebb,6,W,80.00%,29.5,27.7,29.3,6.5,6,6,,finetooth shark,1,62192,512,646,,F,,tagged and released,,32.9956,-79.5085,Bulls Bay-mid
20160382,8,BB-138,9/19/2016,random gillnet,13:00,37,early ebb,6,W,80.00%,29.5,27.7,29.3,6.5,6,6,,finetooth shark,2,62193,565,712,,M,,tagged and released,,32.9956,-79.5085,Bulls Bay-mid
20160382,8,BB-138,9/19/2016,random gillnet,13:00,37,early ebb,6,W,80.00%,29.5,27.7,29.3,6.5,6,6,,finetooth shark,3,62194,521,637,,M,,tagged and released,,32.9956,-79.5085,Bulls Bay-mid
20160382,8,BB-138,9/19/2016,random gillnet,13:00,37,early ebb,6,W,80.00%,29.5,27.7,29.3,6.5,6,6,,finetooth shark,4,62195,557,693,,M,,tagged and released,,32.9956,-79.5085,Bulls Bay-mid
20160383,9,BB-130,9/19/2016,random gillnet,13:29,44,mid ebb,4,W,80.00%,29.5,27.9,29.4,6.8,10,10,,no catch,1,,,,,,,,,32.9775,-79.5130,Bulls Bay-mid
20160384,10,BB-146,9/19/2016,random gillnet,14:02,35,mid ebb,6,W,80.00%,30,27.8,29.4,6.9,9,9,,finetooth shark,1,62196,539,679,,F,,tagged and released,,32.9810,-79.5044,Bulls Bay-mid
20160384,10,BB-146,9/19/2016,random gillnet,14:02,35,mid ebb,6,W,80.00%,30,27.8,29.4,6.9,9,9,,finetooth shark,3,62199,525,656,,F,,tagged and released,,32.9810,-79.5044,Bulls Bay-mid
20160384,10,BB-146,9/19/2016,random gillnet,14:02,35,mid ebb,6,W,80.00%,30,27.8,29.4,6.9,9,9,,Atlantic sharpnose shark,1,,741,898,,M,,released untagged,,32.9810,-79.5044,Bulls Bay-mid
20160384,10,BB-146,9/19/2016,random gillnet,14:02,35,mid ebb,6,W,80.00%,30,27.8,29.4,6.9,9,9,,bonnethead,1,62197,1006,1236,,F,,tagged and released,,32.9810,-79.5044,Bulls Bay-mid
20160385,1,BB-205,9/22/2016,random gillnet,8:12,34,early flood,11,N,50.00%,24,26.5,29.7,5.7,8,8,,finetooth shark,1,62200,501,632,,M,,tagged and released,,33.0023,-79.4480,Bulls Bay-north
20160385,1,BB-205,9/22/2016,random gillnet,8:12,34,early flood,11,N,50.00%,24,26.5,29.7,5.7,8,8,,bonnethead,1,,926,1125,844,F,mature,DOA,,33.0023,-79.4480,Bulls Bay-north
20160385,1,BB-205,9/22/2016,random gillnet,8:12,34,early flood,11,N,50.00%,24,26.5,29.7,5.7,8,8,,cownose ray,1,,,472,,F,,sacrificed,,33.0023,-79.4480,Bulls Bay-north
20160386,2,BB-222,9/22/2016,random gillnet,8:34,40,early flood,11,N,50.00%,24.5,26.6,30,6,10,10,,blacknose shark,1,62198,885,1104,,F,,tagged and released,,32.9982,-79.4264,Bulls Bay-north
20160386,2,BB-222,9/22/2016,random gillnet,8:34,40,early flood,11,N,50.00%,24.5,26.6,30,6,10,10,,blacknose shark,2,62201,879,1092,,F,,tagged and released,,32.9982,-79.4264,Bulls Bay-north
20160387,3,BB-204,9/22/2016,random gillnet,9:04,45,early flood,11,N,50.00%,24.5,26.5,29.7,5.8,9,9,,blacknose shark,1,62202,941,1163,,F,,tagged and released,,33.0022,-79.4523,Bulls Bay-north
20160388,4,BB-197,9/22/2016,random gillnet,9:42,43,mid flood,8,N,50.00%,25,26.6,30,6,10,10,,finetooth shark,1,62204,1172,1478,,F,,tagged and released,,32.9951,-79.4654,Bulls Bay-north
20160388,4,BB-197,9/22/2016,random gillnet,9:42,43,mid flood,8,N,50.00%,25,26.6,30,6,10,10,,finetooth shark,2,,919,1158,810,F,immature,sacrificed,,32.9951,-79.4654,Bulls Bay-north
20160388,4,BB-197,9/22/2016,random gillnet,9:42,43,mid flood,8,N,50.00%,25,26.6,30,6,10,10,,finetooth shark,3,62205,1140,1433,,F,mature,tagged and released,,32.9951,-79.4654,Bulls Bay-north
20160388,4,BB-197,9/22/2016,random gillnet,9:42,43,mid flood,8,N,50.00%,25,26.6,30,6,10,10,,finetooth shark,4,,924,1175,832,M,immature,DOA,,32.9951,-79.4654,Bulls Bay-north
20160388,4,BB-197,9/22/2016,random gillnet,9:42,43,mid flood,8,N,50.00%,25,26.6,30,6,10,10,,finetooth shark,5,62207,1192,1494,,F,mature,tagged and released,,32.9951,-79.4654,Bulls Bay-north
20160388,4,BB-197,9/22/2016,random gillnet,9:42,43,mid flood,8,N,50.00%,25,26.6,30,6,10,10,,blacknose shark,1,62206,934,1044,,F,,tagged and released,,32.9951,-79.4654,Bulls Bay-north
20160389,5,BB-184,9/22/2016,random gillnet,10:10,59,mid flood,8,N,50.00%,27.5,26.6,30,6.1,11,11,,finetooth shark,1,,1032,1307,933,F,,sacrificed,,32.9988,-79.4783,Bulls Bay-north
20160389,5,BB-184,9/22/2016,random gillnet,10:10,59,mid flood,8,N,50.00%,27.5,26.6,30,6.1,11,11,,finetooth shark,2,,550,697,,F,,released untagged,,32.9988,-79.4783,Bulls Bay-north
20160389,5,BB-184,9/22/2016,random gillnet,10:10,59,mid flood,8,N,50.00%,27.5,26.6,30,6.1,11,11,,finetooth shark,3,,540,678,,M,,DOA,,32.9988,-79.4783,Bulls Bay-north
20160389,5,BB-184,9/22/2016,random gillnet,10:10,59,mid flood,8,N,50.00%,27.5,26.6,30,6.1,11,11,,finetooth shark,4,,565,714,,M,,DOA,,32.9988,-79.4783,Bulls Bay-north
20160390,6,BB-146,9/22/2016,random gillnet,10:59,44,mid flood,8,N,80.00%,27.5,26.9,30.2,6.4,12,12,,bonnethead,1,62208,861,1078,,F,,tagged and released,,32.9810,-79.5044,Bulls Bay-mid
20160391,7,BB-174,9/22/2016,random gillnet,11:29,38,late flood,9,N,80.00%,27,26.8,30.1,6.3,11,11,,finetooth shark,1,62209,1113,1405,,F,mature,tagged and released,,33.0027,-79.4867,Bulls Bay-north
20160391,7,BB-174,9/22/2016,random gillnet,11:29,38,late flood,9,N,80.00%,27,26.8,30.1,6.3,11,11,,finetooth shark,2,62210,528,669,,M,immature,tagged and released,,33.0027,-79.4867,Bulls Bay-north
20160391,7,BB-174,9/22/2016,random gillnet,11:29,38,late flood,9,N,80.00%,27,26.8,30.1,6.3,11,11,,finetooth shark,3,62211,1068,1346,,M,mature,tagged and released,,33.0027,-79.4867,Bulls Bay-north
20160391,7,BB-174,9/22/2016,random gillnet,11:29,38,late flood,9,N,80.00%,27,26.8,30.1,6.3,11,11,,finetooth shark,4,,546,693,,F,immature,DOA,,33.0027,-79.4867,Bulls Bay-north
20160391,7,BB-174,9/22/2016,random gillnet,11:29,38,late flood,9,N,80.00%,27,26.8,30.1,6.3,11,11,,finetooth shark,5,,570,718,,M,immature,DOA,,33.0027,-79.4867,Bulls Bay-north
20160392,8,BB-122,9/22/2016,random gillnet,12:00,43,late flood,6,N,90.00%,29.5,27,29.9,6.2,11,11,,finetooth shark,1,62212,584,737,,M,immature,tagged and released,,32.9994,-79.5170,Bulls Bay-mid
20160393,9,BB-169,9/22/2016,random gillnet,12:38,37,late flood,6,N,100.00%,29,26.9,30.1,6.5,11,11,,finetooth shark,2,62214,1179,1478,,F,mature,tagged and released,,33.0026,-79.4909,Bulls Bay-north
20160393,9,BB-169,9/22/2016,random gillnet,12:38,37,late flood,6,N,100.00%,29,26.9,30.1,6.5,11,11,,finetooth shark,3,62215,970,1220,,F,immature,tagged and released,,33.0026,-79.4909,Bulls Bay-north
20160393,9,BB-169,9/22/2016,random gillnet,12:38,37,late flood,6,N,100.00%,29,26.9,30.1,6.5,11,11,,finetooth shark,4,62216,1195,1493,,F,mature,tagged and released,,33.0026,-79.4909,Bulls Bay-north
20160393,9,BB-169,9/22/2016,random gillnet,12:38,37,late flood,6,N,100.00%,29,26.9,30.1,6.5,11,11,,finetooth shark,5,62217,1110,1398,,F,mature,tagged and released,,33.0026,-79.4909,Bulls Bay-north
20160393,9,BB-169,9/22/2016,random gillnet,12:38,37,late flood,6,N,100.00%,29,26.9,30.1,6.5,11,11,,finetooth shark,6,62218,1163,1462,,F,mature,tagged and released,,33.0026,-79.4909,Bulls Bay-north
20160393,9,BB-169,9/22/2016,random gillnet,12:38,37,late flood,6,N,100.00%,29,26.9,30.1,6.5,11,11,,finetooth shark,7,62221,1168,1463,,F,mature,tagged and released,,33.0026,-79.4909,Bulls Bay-north
20160393,9,BB-169,9/22/2016,random gillnet,12:38,37,late flood,6,N,100.00%,29,26.9,30.1,6.5,11,11,,finetooth shark,9,62222,1108,1393,,F,mature,tagged and released,,33.0026,-79.4909,Bulls Bay-north
20160393,9,BB-169,9/22/2016,random gillnet,12:38,37,late flood,6,N,100.00%,29,26.9,30.1,6.5,11,11,,finetooth shark,10,62223,1095,1382,,F,mature,tagged and released,,33.0026,-79.4909,Bulls Bay-north
20160393,9,BB-169,9/22/2016,random gillnet,12:38,37,late flood,6,N,100.00%,29,26.9,30.1,6.5,11,11,,finetooth shark,12,62224,1171,1466,,F,mature,tagged and released,,33.0026,-79.4909,Bulls Bay-north
20160393,9,BB-169,9/22/2016,random gillnet,12:38,37,late flood,6,N,100.00%,29,26.9,30.1,6.5,11,11,,blacknose shark,1,62219,956,1192,,F,,tagged and released,,33.0026,-79.4909,Bulls Bay-north
20160393,9,BB-169,9/22/2016,random gillnet,12:38,37,late flood,6,N,100.00%,29,26.9,30.1,6.5,11,11,,blacktip shark,1,B25132,790,989,,F,,tagged and released,,33.0026,-79.4909,Bulls Bay-north
20160394,10,BB-172,9/22/2016,random gillnet,13:06,55,high,5,N,100.00%,29,27,30.1,6.3,9,9,,finetooth shark,1,,559,703,,M,immature,released untagged,,33.0100,-79.4866,Bulls Bay-north
20160394,10,BB-172,9/22/2016,random gillnet,13:06,55,high,5,N,100.00%,29,27,30.1,6.3,9,9,,finetooth shark,3,,548,693,,F,immature,released untagged,,33.0100,-79.4866,Bulls Bay-north
20160394,10,BB-172,9/22/2016,random gillnet,13:06,55,high,5,N,100.00%,29,27,30.1,6.3,9,9,,finetooth shark,4,,1243,1540,1131,F,mature,DOA,,33.0100,-79.4866,Bulls Bay-north
20160394,10,BB-172,9/22/2016,random gillnet,13:06,55,high,5,N,100.00%,29,27,30.1,6.3,9,9,,finetooth shark,6,62225,1125,1417,,F,mature,tagged and released,,33.0100,-79.4866,Bulls Bay-north
20160394,10,BB-172,9/22/2016,random gillnet,13:06,55,high,5,N,100.00%,29,27,30.1,6.3,9,9,,smooth butterfay ray,1,,,235,,M,,released untagged,,33.0100,-79.4866,Bulls Bay-north
20160394,10,BB-172,9/22/2016,random gillnet,13:06,55,high,5,N,100.00%,29,27,30.1,6.3,9,9,,spinner shark,1,,661,834,,F,,DOA,,33.0100,-79.4866,Bulls Bay-north
20160395,1,BB-FFC,10/3/2016,large gillnet (index),10:20,35,high,10,NNE,10.00%,27,26.6,29.7,5.6,9,9,,finetooth shark,1,62226,560,702,,F,immature,tagged and released,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
20160395,1,BB-FFC,10/3/2016,large gillnet (index),10:20,35,high,10,NNE,10.00%,27,26.6,29.7,5.6,9,9,,Atlantic sharpnose shark,1,,822,992,,M,,released untagged,,33.0095,-79.4853,Bulls Bay - Five Fathom Creek
